datahora,satelite,municipio,bioma,latitude,longitude,NOME_UC,Area_Km2,Mes,Dominio_2,GRUPO_2,NOME_UC_2,Area_Km2_2
2021/10/09 16:26:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.173719999999999,-42.425220000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.174810000000001,-42.410310000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.175369999999999,-42.413899999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.175929999999999,-42.417499999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.176500000000001,-42.421109999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.727980000000001,-44.392280000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.690110000000001,-44.275370000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.717480000000000,-44.367789999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.642239999999999,-44.331370000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.653020000000000,-44.311190000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.648569999999999,-44.397329999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,JEREMOABO,Caatinga,-10.057510000000001,-38.506630000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,CANUDOS,Caatinga,-10.185710000000000,-39.130920000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,SANTA RITA DE CASSIA,Cerrado,-11.125150000000000,-44.626030000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.731570000000000,-44.276499999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,FORMOSA DO RIO PRETO,Cerrado,-11.274170000000000,-45.282620000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,SANTA RITA DE CASSIA,Cerrado,-11.128530000000000,-44.625529999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,FORMOSA DO RIO PRETO,Cerrado,-11.276370000000000,-45.283040000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,FORMOSA DO RIO PRETO,Cerrado,-11.277630000000000,-45.282139999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.324460000000000,-43.515239999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,FORMOSA DO RIO PRETO,Cerrado,-11.282730000000001,-45.278179999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.313829999999999,-43.534920000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.313560000000001,-43.578270000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.313029999999999,-43.574739999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.314360000000001,-43.538440000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.312500000000000,-43.571210000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.313290000000000,-43.531390000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.630680000000000,-45.353110000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.312630000000000,-43.549540000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.638880000000000,-45.336080000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.645830000000000,-45.335039999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.730820000000000,-44.388120000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.730290000000000,-44.384480000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.724380000000000,-44.344430000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.728740000000000,-44.280639999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.728520000000000,-44.395930000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.728199999999999,-44.277009999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.296920000000000,-43.671219999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.297450000000000,-43.674759999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.297980000000001,-43.678310000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.299180000000000,-43.663640000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.633850000000001,-44.414450000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.632920000000000,-44.384810000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.632770000000001,-44.407159999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.625790000000000,-44.359859999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.625640000000001,-44.382179999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.607910000000000,-44.425829999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.525960000000000,-43.780259999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.501630000000000,-43.686090000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.501099999999999,-43.682540000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.498300000000000,-43.686599999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.694010000000000,-44.278480000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.693470000000000,-44.274859999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.302250000000001,-43.616169999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.302920000000000,-43.597990000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.303450000000000,-43.601520000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.303990000000001,-43.605049999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.308640000000000,-43.568199999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.309170000000000,-43.571730000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.639170000000000,-43.475940000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.641970000000001,-43.471899999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.292669999999999,-43.642949999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.293200000000001,-43.646490000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.293590000000000,-43.671740000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.293730000000000,-43.650019999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.294119999999999,-43.675280000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.295460000000000,-43.638900000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.295990000000000,-43.642440000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.296390000000001,-43.667690000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.635750000000000,-44.380650000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.635610000000000,-44.402999999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.634770000000000,-44.444150000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.633310000000000,-44.410800000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.344099999999999,-42.317670000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.344659999999999,-42.321240000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.345210000000000,-42.324820000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.347030000000000,-42.579940000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.347440000000001,-42.317129999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.349209999999999,-42.594029999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.349750000000000,-42.597560000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,GENTIO DO OURO,Caatinga,-11.351340000000000,-42.320169999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,PRESIDENTE DUTRA,Caatinga,-11.366260000000000,-42.008459999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.653879999999999,-45.341679999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.657340000000000,-45.341059999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.693490000000001,-44.965100000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.670710000000000,-44.453650000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.679220000000001,-44.441160000000004,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.684229999999999,-44.451610000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.689570000000000,-44.271740000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.309310000000000,-43.550049999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.309839999999999,-43.553579999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.310370000000001,-43.557110000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.310900000000000,-43.560630000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.311430000000000,-43.564160000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.732430000000001,-44.399059999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.713039999999999,-44.361020000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.718550000000000,-44.375079999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.716950000000001,-44.364150000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.716410000000000,-44.360509999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.709669999999999,-44.361530000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.711670000000000,-44.469430000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.548240000000000,-43.769590000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.662900000000000,-43.678680000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.659890000000001,-44.287909999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.664569999999999,-43.467820000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.662470000000001,-44.421309999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.669449999999999,-44.282760000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.649100000000001,-44.400970000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.666079999999999,-44.283259999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.734730000000001,-44.391260000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.652880000000000,-44.426490000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.733660000000000,-44.383960000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.732820000000000,-44.425120000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.733350000000000,-44.428770000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.734200000000000,-44.387619999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.739190000000001,-44.398040000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.735810000000001,-44.398550000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.605320000000001,-44.081650000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.805429999999999,-43.413809999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.609190000000000,-44.084699999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.807160000000000,-43.402740000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.645289999999999,-43.471380000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.606380000000000,-44.088760000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.648619999999999,-43.470869999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.642500000000000,-43.475430000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.651410000000000,-43.466819999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.648080000000000,-43.467329999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.657380000000000,-43.465319999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.649970000000000,-43.706090000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.662369999999999,-43.675130000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.654740000000000,-43.466310000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.664030000000000,-43.464289999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.660710000000000,-43.464799999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.671250000000001,-44.457310000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.672750000000001,-44.274299999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,ANGICAL,Cerrado,-11.801860000000000,-44.659059999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.671790000000000,-44.460960000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,ANGICAL,Cerrado,-11.804720000000000,-44.654850000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.760120000000001,-44.376240000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.301310000000001,-43.677790000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.351770000000000,-43.673639999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.355100000000000,-43.673130000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.294930000000001,-43.635359999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.297730000000000,-43.631309999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.298260000000001,-43.634850000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.298400000000001,-43.613149999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.300660000000001,-43.605570000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.301190000000000,-43.609099999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.301720000000000,-43.612639999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.759040000000001,-44.368949999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.736499999999999,-44.379809999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.683140000000000,-44.444310000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.755810000000000,-44.347110000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.680310000000000,-44.448470000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.683690000000000,-44.447960000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.679760000000000,-44.444820000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.682840000000001,-44.272759999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.679090000000000,-44.463600000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.680850000000000,-44.452129999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.676930000000000,-44.448979999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.679480000000000,-44.273280000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.675710000000000,-44.464109999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.677470000000000,-44.452640000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.672330000000001,-44.464610000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,COTEGIPE,Cerrado,-11.676110000000000,-44.273789999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.609719999999999,-44.088259999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.612530000000000,-44.084190000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.613060000000001,-44.087760000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,SANTA RITA DE CASSIA,Cerrado,-10.655010000000001,-44.299909999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,SANTA RITA DE CASSIA,Cerrado,-10.661560000000000,-44.320860000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.682790000000001,-43.989480000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.686130000000000,-43.988979999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,SANTA RITA DE CASSIA,Cerrado,-10.689200000000000,-44.276539999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.689460000000000,-43.988470000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.525169999999999,-43.639029999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.528490000000000,-43.638520000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.535530000000000,-43.662590000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.542180000000000,-43.661569999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.544969999999999,-43.657550000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.545500000000001,-43.661059999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.552809999999999,-43.641959999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.434900000000001,-43.378270000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.427730000000000,-43.375770000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.680669999999999,-43.975290000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.434369999999999,-43.374740000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.681730000000000,-43.982379999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.553340000000000,-43.645470000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.682940000000000,-43.967700000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.681200000000000,-43.978830000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.683999999999999,-43.974780000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.682259999999999,-43.985930000000003,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.685060000000000,-43.981879999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.683470000000000,-43.971240000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.685600000000001,-43.985419999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.684530000000001,-43.978319999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.685750000000001,-43.963650000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.685210000000000,-43.960110000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.686280000000000,-43.967190000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.688020000000000,-43.956069999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.690820000000000,-43.952010000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.693619999999999,-43.947969999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.731479999999999,-43.927709999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.737610000000000,-43.923169999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.740950000000000,-43.922660000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.741479999999999,-43.926189999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.744280000000000,-43.922150000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.744809999999999,-43.925680000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.802770000000001,-43.396220000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.799450000000000,-43.396729999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.803839999999999,-43.403250000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.802110000000001,-43.414330000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.806630000000000,-43.399220000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Caatinga,-10.803310000000000,-43.399729999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.745340000000001,-43.929209999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,MANSIDAO,Cerrado,-10.745870000000000,-43.932749999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BURITIRAMA,Cerrado,-10.748670000000001,-43.928710000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.387100000000000,-43.758060000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.387630000000000,-43.761609999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.388159999999999,-43.765160000000002,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.388690000000000,-43.768709999999999,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.389220000000000,-43.772250000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.389900000000001,-43.754010000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.390430000000000,-43.757559999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.392170000000000,-43.746400000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.392550000000000,-43.771740000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.392700000000000,-43.749949999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.393459999999999,-43.800640000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.395650000000000,-43.724089999999997,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.396179999999999,-43.727629999999998,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-10.932119999999999,-43.605820000000001,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.597860000000001,-43.699500000000000,,,"10",,,,
2021/10/09 16:26:00,NPP-375,BARRA,Cerrado,-11.397919999999999,-43.716490000000000,,,"10",,,,
